step	country_code	country_name	country_name_en	region	risk_stage	stance	foreign_action	domestic_message	private_constraint	geopolitical_risk	energy_price_pressure	labor_market_uncertainty	compute_supply_constraint	fiscal_pressure	supply_chain_fragility	sns_anxiety_amplification	japan_policy_buffer	japan_impact_summary
8	CHN	中国	China	東アジア	境界的圧力	雇用安定優先で圧力を可変化	対日部材許認可を選別し技術協力を取引化	雇用と秩序を守り外圧に譲らない	若年不安と成長鈍化で強硬固定は難しい	87.0	64.0	85.0	82.0	60.0	90.0	88.0	26.0	初職不安とAI格差が拡大し、挑戦より安定志向が強まる
8	JPN	日本	Japan	東アジア	境界的圧力	雇用再配置に全力緩衝	燃料調達分散と計算資源枠の確保交渉	料金と雇用不安を抑え訓練・移行支援を拡充	財政逼迫と立地合意遅れで不満が増幅	70.0	73.0	82.0	66.0	92.0	80.0	89.0	19.0	初職不安が強まり挑戦より安定志向、移行支援の見え方が鍵
8	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と産業稼働優先	米日欧と供給保証枠・輸送保険を強化	雇用移行を支えつつ国防と投資を守る	電力・人材・コストでDCと製造が競合	83.0	75.0	72.0	71.0	72.0	85.0	84.0	36.0	AIで初職不安が増幅、半導体供給懸念が将来像を曇らせる
8	KOR	韓国	South Korea	東アジア	境界的圧力	雇用不安を抑え同盟維持	対米で人材訓練と計算資源枠を協調、対中は管理維持	若者雇用の緩衝と産業転換を同時に進める	電力・財政・雇用の三重制約で痛みが出る	74.0	67.0	79.0	81.0	69.0	77.0	82.0	28.0	就活・初職の見通しが揺れ、比較不安がSNSで増幅する
8	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威と取引で体制維持	短距離発射示威とサイバー資金獲得を継続	困難期こそ軍需優先で体制と抑止を守る	外貨・電力不足で長期緊張は消耗が増す	90.0	58.0	74.0	76.0	68.0	78.0	92.0	28.0	安保不安に加えAI再配置不安が重なり将来像が縮む
8	RUS	ロシア	Russia	ユーラシア	間接衝突	資源収入で体制を維持	供給先再編と価格条件で交渉	制裁下でも雇用と戦費を守る	戦費と制裁で技術更新が詰まる	84.0	80.0	73.0	78.0	64.0	77.0	72.0	26.0	AI雇用摩擦に物価・電力不安が重なり、将来像が曇る
8	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援条件を絞り迅速化	防空・電力復旧とAI運用支援を優先要請	前線維持と産業回復を同時に進める	人員不足と財政硬直、支援疲れが怖い	79.0	64.0	73.0	70.0	83.0	65.0	74.0	29.0	戦争長期化×AI再配置で初職不安が増幅しやすい
8	IRN	イラン	Iran	中東	境界的圧力	停戦維持で対外レバー確保	航路周辺の警戒強化と制裁緩和を取引	外圧下でも治安と生活物資の確保を優先	財政難と強硬派で譲歩余地が小さい	76.0	90.0	66.0	66.0	70.0	78.0	84.0	30.0	物価と雇用不安が重なり、挑戦回避と将来不信が強まる
8	ISR	イスラエル	Israel	中東	境界的圧力	抑止優先で技術供給を確保	米欧と輸出管理調整、DC/半導体確保	安全保障優先、雇用は訓練で下支え	動員・電力・世論で政策の幅が狭い	78.0	82.0	74.0	81.0	80.0	84.0	77.0	31.0	初職不安と計算資源制約が重なり将来像が曇る
8	SAU	サウジアラビア	Saudi Arabia	中東	境界的圧力	価格安定で体制防衛	OPEC+で供給微調整、紅海警戒を継続	歳入を守り改革雇用を下支えする	治安費と歳出維持で柔軟性が削れる	64.0	79.0	60.0	34.0	62.0	69.0	68.0	41.0	生活費高止まりに雇用再配置不安が重なり、挑戦回避が増える
8	EU	欧州連合	European Union	欧州	境界的圧力	規制維持で雇用緩衝	AI規制運用を厳格化し、再訓練基金拡充	雇用を守りつつAI移行を秩序立てる	加盟国分断と電力・財政で実行が遅い	63.0	60.0	66.0	74.0	70.0	67.0	68.0	37.0	欧州の再訓練競争が波及し、就活の焦燥と比較不安が増える
9	USA	アメリカ	United States	北米	境界的圧力	同盟負担とAI優位を維持	対日で防衛分担と計算資源の優先配分を要求	ロボ導入で雇用再訓練と競争力を急ぐ	送電・人材・選挙で譲歩余地が小さい	82.0	66.0	84.0	96.0	72.0	85.0	86.0	24.0	ロボ普及で職の見通しが揺れ、初職不安と焦燥が増す
9	CHN	中国	China	東アジア	境界的圧力	雇用安定優先で対日取引化	対日部材・電池素材を許認可で選別運用	雇用と秩序を守り外圧に主導権を持つ	ロボ導入で雇用不安増、強硬固定は逆風	88.0	62.0	86.0	84.0	61.0	91.0	89.0	24.0	ロボ導入格差が雇用不安を増幅し、挑戦回避が強まる
9	JPN	日本	Japan	東アジア	境界的圧力	雇用移行と財政の同時防衛	同盟協議で供給網と計算資源枠を確保	雇用の再訓練と物価対策を優先し段階導入	財政余力が薄く導入格差が不満を増幅	68.0	70.0	88.0	64.0	94.0	78.0	91.0	16.0	ロボ導入で初職と技能格差不安が増大、支援の実感が鍵
9	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と産業稼働確保	米日欧と供給保証・保険、危機輸送を拡張	ロボ導入で雇用転換を支えつつ防衛と投資継続	電力・人材がDC/製造/国防で奪い合い	86.0	74.0	78.0	73.0	75.0	87.0	88.0	34.0	半導体不安にロボ雇用再編が重なり初職と将来像が曇る
9	KOR	韓国	South Korea	東アジア	境界的圧力	半導体主導で雇用緩衝	対米で計算資源枠と装置連携を確保、対中は輸出管理を維持	ロボ導入は成長投資、移行期の雇用は国が支える	電力・人材・対中依存が足枷、財政も無限ではない	72.0	69.0	84.0	78.0	73.0	76.0	86.0	26.0	ロボ化で初職不安が増え、日韓比較がSNSで刺さりやすい
9	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威継続で交渉余地確保	発射示威を抑制的に継続し対外取引を探る	外圧下でも抑止を固め生活は耐える	外貨不足で緊張維持は消耗が大きい	88.0	60.0	77.0	78.0	70.0	79.0	93.0	26.0	安保不安とロボ導入格差不安が重なり将来像が縮む
9	RUS	ロシア	Russia	ユーラシア	間接衝突	資源収入で戦時経済を維持	供給先の選別と価格条件で取引圧力	制裁下でも雇用と物価を守り抜く	戦費優先で技術更新と民生投資が不足	86.0	83.0	78.0	80.0	66.0	79.0	75.0	24.0	ロボ導入で職の再編不安が増幅し、物価・電力不安と重なる
9	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援の確度を上げ継戦	防空・電力復旧と訓練支援を集中要請	前線維持と復興準備を同時に進める	兵員・財政が限界、支援疲れが怖い	81.0	61.0	76.0	71.0	84.0	66.0	75.0	28.0	戦争長期化とロボ導入格差が重なり初職の不安が増える
9	IRN	イラン	Iran	中東	境界的圧力	停戦維持で制裁緩和狙い	航路抑止を誇示し交渉で譲歩獲得	外圧下でも雇用と物価を守る	強硬派と財政難で柔軟策が限定	74.0	88.0	70.0	68.0	72.0	79.0	86.0	28.0	物価高と自動化不安が重なり、進路選択が保守化する
9	ISR	イスラエル	Israel	中東	間接衝突	抑止維持と技術確保	米欧と輸出管理調整、サイバー抑止を強化	安全保障優先、雇用は技能転換で守る	動員と世論で財政・電力の余裕が薄い	80.0	78.0	77.0	83.0	82.0	85.0	79.0	29.0	ロボ導入格差と半導体制約が重なり初職不安が増す
9	SAU	サウジアラビア	Saudi Arabia	中東	境界的圧力	価格安定と改革資金確保	OPEC+で増産余地を示し、紅海航路の警戒継続	価格の急変を避け、雇用と改革投資を守る	治安・歳出と改革投資の両立が難しい	63.0	74.0	63.0	35.0	61.0	67.0	70.0	40.0	生活費高止まりにロボ導入格差不安が重なり、将来設計が慎重化
9	EU	欧州連合	European Union	欧州	境界的圧力	ロボ導入を規制下で加速	安全基準と補助でロボ導入を主導	格差を抑え雇用移行を支える	加盟国差と電力コストで遅れ	61.0	58.0	69.0	72.0	71.0	66.0	73.0	36.0	欧州の導入競争が比較不安を増幅、焦燥が強まる
10	USA	アメリカ	United States	北米	境界的圧力	同盟負担とAI覇権を優先	対日で防衛分担増と半導体優先枠を要請	生活費対策と対外抑止を同時に進める	選挙・物価・送電制約で譲歩が難しい	80.0	68.0	86.0	95.0	74.0	83.0	87.0	22.0	物価高と将来賃金不安が重なり、挑戦より防衛的選択が増える
10	CHN	中国	China	東アジア	境界的圧力	対日依存を交渉レバー化	対日重要部材を許認可で配分、迂回輸出も監視	生活費圧力下でも雇用と安定を最優先する	物価不満と雇用不安で強硬長期化は逆風	90.0	66.0	88.0	85.0	64.0	92.0	91.0	22.0	物価不安と部材不確実が重なり将来設計が縮む
10	JPN	日本	Japan	東アジア	圧力上昇	生活費対策と雇用移行の併走	同盟協議でLNG枠と部材優先度を確保	物価と雇用を同時に守る支援へ重点化	財政制約で薄く広くは不可、分断が怖い	64.0	72.0	86.0	62.0	96.0	77.0	92.0	14.0	生活費不安が将来像を曇らせる。支援の納得感が希望を左右
10	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持とコスト耐性	米日欧と供給優先枠・危機時代替生産を協議	生活費対策を拡充しつつ防衛と産業を守る	電力・人材・財政が生活支援と国防で競合	87.0	77.0	80.0	75.0	78.0	88.0	86.0	33.0	物価不安が半導体不安と結合し、進路の現実感が冷える
10	KOR	韓国	South Korea	東アジア	境界的圧力	物価鎮静と同盟堅持	対米でエネ調達・防衛協力を強化、対中は管理貿易維持	生活費対策を優先しつつ安全保障は譲らない	物価と雇用が政権の急所、対中依存も残る	74.0	72.0	86.0	80.0	78.0	79.0	88.0	24.0	生活費と初職不安が増幅、比較SNSで将来悲観が刺さる
10	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威抑制で取引余地維持	短距離発射準備を誇示し対話窓口も残す	外圧下でも抑止を保ち生活を守る	外貨不足と統制コストで長期は難しい	90.0	61.0	78.0	80.0	72.0	80.0	94.0	24.0	物価疲れに安保不安が重なり、挑戦意欲が萎む
10	RUS	ロシア	Russia	ユーラシア	間接衝突	資源と情報で外圧を相殺	エネルギー供給条件を硬化し迂回輸出を拡大	制裁下でも生活費を抑え国家を守る	戦費優先で民生・技術投資が細る	87.0	85.0	79.0	82.0	68.0	80.0	77.0	23.0	物価不安が長期化し将来設計が縮み、転職・学習も迷いが増える
10	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援の確度を上げ継戦	防空・電力復旧支援の前倒しを要請	前線維持と生活負担の緩和を優先	兵員不足と財政枯渇、支援疲れが怖い	82.0	63.0	78.0	72.0	86.0	67.0	77.0	26.0	物価不安と戦争継続観測で将来設計が曇り、挑戦が慎重化
10	IRN	イラン	Iran	中東	境界的圧力	停戦維持で交渉優位確保	航路脅威を示し制裁緩和の取引	外圧下でも物価と雇用を守る	強硬派と財政難で譲歩が限定	76.0	90.0	72.0	70.0	74.0	81.0	88.0	26.0	生活費高止まりで将来不安が増幅し、挑戦より安定志向が強まる
10	ISR	イスラエル	Israel	中東	間接衝突	抑止維持と生活圧力対応	米欧と停戦枠組み維持、輸出管理強化	生活費対策を継続し安全も確保	動員・治安費で補助余力が細る	78.0	74.0	75.0	84.0	84.0	83.0	80.0	27.0	物価不安が就活不安と直結、将来像が曇る
10	SAU	サウジアラビア	Saudi Arabia	中東	境界的圧力	高値維持と急騰回避	OPEC+で増産含み、紅海警戒継続	歳入を守りつつ物価の波を抑える	治安費と改革投資の同時維持が重い	66.0	78.0	64.0	36.0	63.0	69.0	73.0	38.0	生活費高止まりが続き、進路選択が保守化し希望が細る
10	EU	欧州連合	European Union	欧州	境界的圧力	生活費対策を優先し規制も堅持	補助と関税調整、標準で市場主導	生活防衛と公正競争を同時に守る	加盟国温度差と電力高で実装が遅い	58.0	62.0	66.0	74.0	76.0	64.0	71.0	34.0	物価と規制競争が焦りを増幅、将来像が曇る
11	USA	アメリカ	United States	北米	圧力上昇	同盟負担と供給網を再調整	対日で防衛分担維持と半導体枠を再要請	物価対策と抑止維持で雇用を守る	選挙・物価・送電で譲歩余地が小さい	72.0	62.0	78.0	93.0	70.0	76.0	82.0	28.0	衝突不安は少し和らぐが、計算資源と将来賃金不安が残る
11	CHN	中国	China	東アジア	圧力上昇	演習沈静化で管理圧力	対日部材は許認可で調整、半導体は制限維持	周辺は落ち着くが安全と雇用を守る	景気・雇用不安で対外強硬の長期化は負担	78.0	60.0	82.0	83.0	62.0	88.0	86.0	28.0	軍事不安は少し薄れるが部材不確実が残り将来設計が固まらない
11	JPN	日本	Japan	東アジア	圧力上昇	生活費と移行雇用を優先	同盟と連携し部材・燃料の確保を継続	衝突は沈静化も物価と雇用に先手で対応	財政の限界で給付拡大は続かない	56.0	66.0	80.0	58.0	93.0	74.0	88.0	16.0	緊張は少し和らぐが、物価と将来不安が続き希望は戻りにくい
11	TWN	台湾	Taiwan	東アジア	圧力上昇	沈静化を活かし抑止と供給維持	演習沈静化を受け危機連絡と輸出枠を再調整	緊張は残るが産業と生活を同時に守る	電力・人材不足で増産と防衛が競合	78.0	71.0	73.0	68.0	74.0	82.0	79.0	36.0	衝突不安はやや減るが、供給不安が進路の慎重化を促す
11	KOR	韓国	South Korea	東アジア	圧力上昇	同盟堅持と物価抑制	対米で防衛協力維持、供給網の共同点検	緊張は緩むが備え継続、生活費も守る	若者雇用と防衛費が競合、対中依存も残る	66.0	64.0	80.0	76.0	74.0	73.0	83.0	28.0	地政学不安は少し緩むが、初職不安と生活費で将来観が揺れる
11	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威と対話窓口の併用	発射準備を誇示しつつ裏で制裁緩和探る	抑止を強め外圧に屈しないと強調	外貨難と統制負担で長期挑発は困難	84.0	60.0	76.0	79.0	70.0	78.0	92.0	26.0	直接危機は少し緩むが不安が残り挑戦が慎重化
