step	country_code	country_name	country_name_en	region	risk_stage	stance	foreign_action	domestic_message	private_constraint	geopolitical_risk	energy_price_pressure	labor_market_uncertainty	compute_supply_constraint	fiscal_pressure	supply_chain_fragility	sns_anxiety_amplification	japan_policy_buffer	japan_impact_summary
8	CHN	中国	China	東アジア	境界的圧力	雇用不安を抑え外圧牽制	輸出管理迂回と重要材の囲い込み強化	雇用と成長を守り外部圧力に対抗	雇用維持が最優先で強硬は持久戦	88.0	68.0	90.0	91.0	66.0	93.0	89.0	28.0	初職の不安とAI格差が拡大し、挑戦より安全志向が強まる
8	JPN	日本	Japan	東アジア	境界的圧力	雇用移行支援を優先し投資選別	同盟と半導体・燃料確保を継続し訓練連携	雇用不安に先手、成長分野へ移行を支える	財政と電力で支援規模に上限、反発も怖い	74.0	77.0	83.0	73.0	88.0	80.0	87.0	21.0	初職の不安と比較ストレスが増え、挑戦回避と分断感が強まる
8	TWN	台湾	Taiwan	東アジア	境界的圧力	供給継続と抑止の強化	重要顧客枠維持と電力燃料の追加調達	産業と安全を守り雇用再配置を支える	電力網制約と保険料高で増産余地が薄い	87.0	74.0	81.0	88.0	71.0	92.0	87.0	36.0	雇用不安と計算資源不安が重なり将来設計が保守化
8	KOR	韓国	South Korea	東アジア	圧力上昇	雇用摩擦を抑え産業死守	対米でAI投資枠確保、半導体人材囲い込み	AI移行期の痛みを支え雇用と安保を守る	電力・住宅反発と補助金限界で調整は難航	66.0	69.0	74.0	78.0	70.0	75.0	76.0	31.0	初職不安とAI競争が重なり、将来像が狭まる
8	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威を維持し外貨を確保	短距離発射示威とサイバー窃取で資金化	外圧に屈せず国防と生活を守る	燃料・電力不足で挑発は断続的	93.0	49.0	74.0	66.0	60.0	73.0	88.0	36.0	雇用不安の時期に安保警戒が重なり、将来設計が萎む
8	RUS	ロシア	Russia	ユーラシア	間接衝突	戦時経済を維持し制裁耐久	資源輸出の割引と決済条件で友好国囲い込み	長期戦でも賃金と治安を守ると強調	部品・計算資源不足で近代化が停滞	88.0	84.0	76.0	87.0	72.0	82.0	79.0	25.0	初職不安に電力・半導体制約が重なり将来観が防衛的に
8	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援確保と動員の均衡	欧州へ防空・弾薬と復興資金の継続要請	戦時統治を維持し生活基盤も守る	人的損耗と支援疲れで長期計画が揺らぐ	78.0	64.0	74.0	61.0	82.0	67.0	68.0	37.0	戦争長期化が不確実性を上げ、AI再配置不安と重なり若者は慎重化
8	IRN	イラン	Iran	中東	境界的圧力	停戦維持と制裁緩和を優先	停戦順守を示し資金解凍と輸出枠を交渉	生活防衛を優先し圧力には譲らない	財政難と不満再燃で強硬姿勢も必要	72.0	86.0	75.0	64.0	78.0	70.0	82.0	27.0	原油不安とAI雇用摩擦が重なり将来像が曇る
8	ISR	イスラエル	Israel	中東	境界的圧力	抑止優先と技術供給網防衛	輸出管理を維持し同盟とDC・防衛調達を前倒し	安全保障優先で投資と雇用転換支援も継続	戦時負担で財政と電力が逼迫、民生に限界	80.0	72.0	67.0	88.0	82.0	78.0	76.0	28.0	初職不安と物価で将来像が縮み、挑戦が保守化する
8	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定で需要毀損を抑制	OPEC+枠維持、アジア向け供給を安定化	歳入を守り雇用・改革投資を優先する	増産は価格下落と治安コスト増が怖い	58.0	78.0	64.0	47.0	60.0	66.0	74.0	37.0	初職不安が物価高と結びつき、将来像が描きにくくなる
8	EU	欧州連合	European Union	欧州	境界的圧力	規制と雇用再訓練を優先	AI監査規格と人材基金を連携、供給網協調	雇用移行を守りつつ競争力も確保する	加盟国差と電力・財政で実装が遅い	58.0	63.0	70.0	76.0	69.0	68.0	72.0	41.0	初職不安が増え慎重化。学び直しが将来の軸に
9	USA	アメリカ	United States	北米	境界的圧力	同盟に負担分担と技術整合	対日へ輸出管理整合と防衛・ロボ導入連携を要求	雇用移行を急ぎ競争力と同盟抑止を守る	生活費と分断で補助拡大は限界、強硬で相殺	78.0	61.0	84.0	88.0	83.0	79.0	86.0	24.0	ロボ導入で職の選別感が強まり、挑戦前に萎縮が広がる
9	CHN	中国	China	東アジア	境界的圧力	技術主権で雇用不安を封じる	重要鉱物・部材の囲い込みと対日圧力調整	ロボ化で生産性を上げ雇用も守る	失業連鎖が怖く対外強硬は制御的	87.0	66.0	92.0	93.0	68.0	94.0	90.0	27.0	初職の機会減とロボ導入格差不安で将来像が縮む
9	JPN	日本	Japan	東アジア	境界的圧力	雇用移行と生活防衛を同時遂行	同盟協議で燃料・部材確保と対中摩擦管理	自動化は不可避、移行支援と賃上げで守る	電力・財政・現場人材がボトルネックで遅れる	76.0	79.0	88.0	75.0	91.0	82.0	90.0	19.0	体感失職リスクが跳ね、将来像が描けず挑戦が萎む
9	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と産業再編	対外抑止協力と重要品の輸出枠調整	安全確保と雇用移行支援を同時に進める	電力・保険・人材不足で増産が硬直	88.0	76.0	84.0	89.0	73.0	93.0	89.0	34.0	半導体不安に加えロボ導入で職の揺れが増し将来像が縮む
9	KOR	韓国	South Korea	東アジア	圧力上昇	産業防衛と雇用軟着陸	対米でロボ枠組み連携、半導体優先配分	ロボ導入は不可避、再訓練と雇用網で守る	電力コストと財源で支援は選別せざるを得ない	64.0	67.0	78.0	80.0	73.0	74.0	79.0	29.0	現場職の置換不安が増幅し、努力の報酬感が揺らぐ
9	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威と外貨獲得を優先	発射示威を抑制しつつサイバー窃取を強化	国防優先で生活も守ると強調	燃料不足と制裁で大規模挑発は困難	90.0	47.0	78.0	67.0	61.0	72.0	90.0	34.0	自動化不安に安保警戒が重なり、進路選択が保守化
9	RUS	ロシア	Russia	ユーラシア	間接衝突	戦時経済を維持し交渉余地確保	資源輸出をカード化し制裁回避網を強化	雇用と物価を守り長期戦に耐える	部品・計算資源不足で産業更新が遅い	86.0	81.0	79.0	88.0	74.0	84.0	82.0	23.0	ロボ導入競争が加速し、賃金停滞と将来不安が強まる
9	UKR	ウクライナ	Ukraine	欧州	限定戦争	前線維持と復興筋を確保	欧米へ防空・弾薬と復興融資の前倒し要請	持久戦でも生活基盤と動員を両立する	人的損耗と支援疲れで交渉余地が狭い	79.0	63.0	76.0	62.0	83.0	68.0	69.0	36.0	戦争不確実性に加え自動化波で将来像が曇り慎重化
9	IRN	イラン	Iran	中東	境界的圧力	停戦維持し体制安定優先	停戦順守を示し制裁緩和と輸出枠を交渉	生活防衛を優先し外圧には屈しない	財政難と不満再燃で強硬演出が要る	74.0	88.0	78.0	66.0	80.0	72.0	84.0	25.0	原油高とロボ導入格差の不安が重なり将来像が曇る
9	ISR	イスラエル	Israel	中東	境界的圧力	抑止維持と技術防衛	防衛調達前倒しと輸出管理を継続	安全優先、雇用再編には再訓練で対応	財政・電力逼迫で民生支援に限界	78.0	70.0	72.0	90.0	84.0	80.0	77.0	26.0	ロボ導入格差が不安を増幅し、挑戦が萎む
9	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格を守り景気失速回避	OPEC+調整維持、アジア供給を安定化	歳入確保で雇用と改革投資を継続	増産は値崩れと治安コスト増が怖い	60.0	76.0	67.0	48.0	61.0	63.0	77.0	35.0	物価高に加えロボ導入格差が不安を増幅し、将来像が曇る
9	EU	欧州連合	European Union	欧州	境界的圧力	自動化移行を制度で統制	監査規格と技能基金を拡大し連携要求	雇用移行を守り競争力も維持する	加盟国差で実装遅れ、負担配分が難しい	56.0	61.0	77.0	79.0	73.0	70.0	78.0	38.0	身体労働も置換不安。初職選択が慎重化し焦り増
10	USA	アメリカ	United States	北米	境界的圧力	同盟負担と技術統制を強化	対日へ防衛費増・輸出管理整合と共同生産を要請	生活費圧力下でも抑止と産業基盤を守る	物価不満で追加支出が難しく同盟へ転嫁	80.0	63.0	86.0	90.0	85.0	82.0	88.0	22.0	物価と就職不安が重なり、将来設計の先延ばしが増える
10	CHN	中国	China	東アジア	境界的圧力	雇用安定優先で圧力を可変化	重要鉱物・部材の運用を絞り対日揺さぶり	外圧下でも成長と生活を守る	内需弱く失業が怖い、軍事は抑制	88.0	64.0	93.0	94.0	70.0	95.0	92.0	25.0	物価不安と初職難が重なり、挑戦より安定志向へ傾く
10	JPN	日本	Japan	東アジア	境界的圧力	生活防衛と移行を急ぐ	燃料調達分散と供給網の同盟調整	物価高に集中支援、雇用移行も前倒し	財政と電力制約で支援が薄まりやすい	74.0	81.0	86.0	73.0	93.0	83.0	92.0	17.0	生活不安が将来設計を圧迫、挑戦より防衛が優先に傾く
10	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止継続と生活防衛	重要品輸出枠を再調整し供給優先を明確化	生活費対策を強化し雇用移行も急ぐ	電力・保険・人材不足で増産と支援が両立困難	87.0	79.0	86.0	90.0	76.0	94.0	91.0	32.0	生活費不安と半導体不確実性が重なり将来設計が硬直
10	KOR	韓国	South Korea	東アジア	圧力上昇	物価対応と産業防衛	対米協調で半導体・計算資源確保を優先	生活費対策と雇用再訓練を同時に進める	電力高と財源制約で支援は絞り込み	63.0	69.0	81.0	83.0	76.0	75.0	82.0	27.0	生活費不安が長期化し、学び直しも報われるか疑念が残る
10	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威抑制し外貨優先	短距離訓練示威とサイバー資金獲得を継続	制裁下でも生活と国防を同時に守る	燃料・食料不足で大規模挑発は割に合わず	88.0	46.0	79.0	68.0	62.0	73.0	91.0	33.0	生活費不安に安保警戒が重なり将来設計が縮む
10	RUS	ロシア	Russia	ユーラシア	間接衝突	戦時継続で制裁疲れを誘う	資源輸出を調整し回避網と軍需を拡大	生活費高を抑えつつ国家防衛を優先	部品・計算資源不足で生産性が伸びない	87.0	79.0	78.0	87.0	75.0	83.0	81.0	22.0	光熱費と物価不安が固定化し、進路選択が保守化する
10	UKR	ウクライナ	Ukraine	欧州	限定戦争	前線維持と支援の再確保	欧米へ防空・弾薬と融資枠の延長要請	生活費高でも防衛と復旧を優先する	人的損耗と支援疲れで選択肢が狭い	78.0	66.0	77.0	63.0	84.0	69.0	70.0	35.0	物価不安が続き将来設計を先送り、慎重化が強まる
10	IRN	イラン	Iran	中東	境界的圧力	停戦維持し制裁緩和を狙う	停戦順守を誇示し輸出枠と凍結資産を交渉	生活防衛を急ぎ外圧には屈しない	物価不満で強硬演出も必要、財政は薄い	73.0	87.0	79.0	66.0	81.0	73.0	85.0	24.0	生活費高止まりと原油不安が重なり、将来設計が縮む感覚が強まる
10	ISR	イスラエル	Israel	中東	境界的圧力	抑止維持と民生コスト対応	停戦維持を優先しつつ防空・サイバーを強化	安全優先だが生活費対策も手当てする	戦費・物価で財政が削れ若者支援が薄い	76.0	68.0	70.0	88.0	86.0	79.0	78.0	25.0	生活費不安と雇用不透明で将来像が縮み挑戦回避が増える
10	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格防衛で歳入確保	OPEC+枠を堅持し供給は小幅調整	歳入で雇用と改革投資を守る	増産は値崩れと治安コスト増が怖い	61.0	79.0	69.0	49.0	63.0	64.0	80.0	33.0	生活費高止まりで努力の報われ感が低下し、将来設計が短期化
10	EU	欧州連合	European Union	欧州	境界的圧力	生活費対策と規制堅持	規制適用を急ぎ供給網監査を域外へ要求	生活費を抑えつつ公正競争と雇用移行を守る	加盟国差と負担配分で実装が遅れる	58.0	63.0	74.0	78.0	76.0	72.0	79.0	36.0	物価と雇用不安が重なり将来設計が先送りされる
11	USA	アメリカ	United States	北米	圧力上昇	対中抑止と同盟要求を継続	対日へ輸出管理整合と負担増を再要請	抑止維持と国内投資で競争力を守る	財政と分断で追加負担を同盟へ寄せる	72.0	58.0	78.0	88.0	82.0	76.0	83.0	26.0	衝突恐怖はやや減るが賃金停滞と就職不安が続き、将来像が描きにくい
11	CHN	中国	China	東アジア	圧力上昇	演習沈静化で圧力を調整	対日輸出管理は選別運用、対話窓口維持	安全は確保しつつ雇用と物価を守る	内需弱く失業が怖い、過度な緊張は避ける	78.0	58.0	86.0	90.0	66.0	88.0	84.0	30.0	衝突恐怖はやや減るが供給不安が残り、将来像が描きにくい
11	JPN	日本	Japan	東アジア	圧力上昇	物価と移行不安を抑える	調達多角化と同盟で供給網の冗長化	緊張は緩和傾向、生活防衛と雇用移行を継続	財政と電力で支援が細り、分断が再燃し得る	66.0	77.0	82.0	70.0	91.0	80.0	89.0	19.0	軍事不安は少し後退も、物価と雇用移行不安が将来感を削る
11	TWN	台湾	Taiwan	東アジア	圧力上昇	沈静化を梃に抑止と供給維持	同盟と危機連絡を強化し輸出枠を平準化	緊張は緩むが備え継続、物価と雇用を支援	電力・保険・人材が増産の上限、財政も硬い	78.0	72.0	80.0	87.0	74.0	90.0	84.0	36.0	短期の安堵は出るが供給不安が残り進路決断が遅れる
11	KOR	韓国	South Korea	東アジア	圧力上昇	供給網の安定化を優先	対米連携で半導体・計算資源枠を確保	外部不確実性に備え雇用と物価を守る	財政と電力制約で支援は選別的になりやすい	56.0	63.0	78.0	79.0	74.0	71.0	79.0	29.0	地政学不安は少し緩むが、雇用と生活費不安が未来感を鈍らせる
11	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威を絞り資金確保優先	限定発射は控え、訓練誇示とサイバー資金獲得を強化	警戒を緩めず国防と生活を同時に守る	燃料・食料・外貨不足で長期挑発は不利	80.0	44.0	76.0	65.0	61.0	70.0	88.0	34.0	直接危機は薄れるが警戒疲れが残り挑戦が萎む
